builtin-popcnt-movdq-unrolled, 256, 12500000, 0.176960
builtin-popcnt-movdq-unrolled_manual, 256, 12500000, 0.188323
lookup-8, 512, 10000000, 1.474632
lookup-64, 512, 10000000, 1.480710
bit-parallel, 512, 10000000, 1.380937
bit-parallel-optimized, 512, 10000000, 0.948932
bit-parallel-mul, 512, 10000000, 0.989935
bit-parallel32, 512, 10000000, 2.507420
bit-parallel-optimized32, 512, 10000000, 1.786332
harley-seal, 512, 10000000, 0.438588
sse-bit-parallel, 512, 10000000, 0.502561
sse-bit-parallel-original, 512, 10000000, 0.410458
sse-bit-parallel-better, 512, 10000000, 0.477319
sse-harley-seal, 512, 10000000, 0.217632
sse-lookup, 512, 10000000, 0.199119
sse-lookup-original, 512, 10000000, 0.304230
avx2-lookup, 512, 10000000, 0.211088
avx2-lookup-original, 512, 10000000, 0.301816
avx2-harley-seal, 512, 10000000, 0.263070
cpu, 512, 10000000, 0.173534
sse-cpu, 512, 10000000, 0.279783
avx2-cpu, 512, 10000000, 0.279540
builtin-popcnt, 512, 10000000, 0.217980
builtin-popcnt32, 512, 10000000, 0.467829
builtin-popcnt-unrolled, 512, 10000000, 0.151162
builtin-popcnt-unrolled32, 512, 10000000, 0.377838
builtin-popcnt-unrolled-errata, 512, 10000000, 0.150322
builtin-popcnt-unrolled-errata-manual, 512, 10000000, 0.152788
builtin-popcnt-movdq, 512, 10000000, 0.292771
builtin-popcnt-movdq-unrolled, 512, 10000000, 0.273097
builtin-popcnt-movdq-unrolled_manual, 512, 10000000, 0.298410
lookup-8, 1024, 5000000, 1.429662
lookup-64, 1024, 5000000, 1.456837
bit-parallel, 1024, 5000000, 1.396859
bit-parallel-optimized, 1024, 5000000, 0.938292
bit-parallel-mul, 1024, 5000000, 0.938728
bit-parallel32, 1024, 5000000, 2.468371
bit-parallel-optimized32, 1024, 5000000, 1.812941
harley-seal, 1024, 5000000, 0.394890
sse-bit-parallel, 1024, 5000000, 0.459721
sse-bit-parallel-original, 1024, 5000000, 0.435603
sse-bit-parallel-better, 1024, 5000000, 0.424626
sse-harley-seal, 1024, 5000000, 0.186149
sse-lookup, 1024, 5000000, 0.190760
sse-lookup-original, 1024, 5000000, 0.325022
avx2-lookup, 1024, 5000000, 0.201965
avx2-lookup-original, 1024, 5000000, 0.250487
avx2-harley-seal, 1024, 5000000, 0.202640
cpu, 1024, 5000000, 0.168060
sse-cpu, 1024, 5000000, 0.268867
avx2-cpu, 1024, 5000000, 0.271069
builtin-popcnt, 1024, 5000000, 0.209491
builtin-popcnt32, 1024, 5000000, 0.456306
builtin-popcnt-unrolled, 1024, 5000000, 0.189930
builtin-popcnt-unrolled32, 1024, 5000000, 0.326231
builtin-popcnt-unrolled-errata, 1024, 5000000, 0.144825
builtin-popcnt-unrolled-errata-manual, 1024, 5000000, 0.146854
builtin-popcnt-movdq, 1024, 5000000, 0.306381
builtin-popcnt-movdq-unrolled, 1024, 5000000, 0.278511
builtin-popcnt-movdq-unrolled_manual, 1024, 5000000, 0.318229
lookup-8, 2048, 2500000, 1.440180
lookup-64, 2048, 2500000, 1.397115
bit-parallel, 2048, 2500000, 1.364503
bit-parallel-optimized, 2048, 2500000, 0.946951
bit-parallel-mul, 2048, 2500000, 0.953503
bit-parallel32, 2048, 2500000, 2.475967
bit-parallel-optimized32, 2048, 2500000, 1.803144
harley-seal, 2048, 2500000, 0.369917
sse-bit-parallel, 2048, 2500000, 0.429174
sse-bit-parallel-original, 2048, 2500000, 0.441866
sse-bit-parallel-better, 2048, 2500000, 0.379444
sse-harley-seal, 2048, 2500000, 0.161649
sse-lookup, 2048, 2500000, 0.186926
sse-lookup-original, 2048, 2500000, 0.342840
avx2-lookup, 2048, 2500000, 0.187400
avx2-lookup-original, 2048, 2500000, 0.234945
avx2-harley-seal, 2048, 2500000, 0.167318
cpu, 2048, 2500000, 0.184781
sse-cpu, 2048, 2500000, 0.260899
avx2-cpu, 2048, 2500000, 0.275105
builtin-popcnt, 2048, 2500000, 0.212305
builtin-popcnt32, 2048, 2500000, 0.465139
builtin-popcnt-unrolled, 2048, 2500000, 0.174445
builtin-popcnt-unrolled32, 2048, 2500000, 0.340094
builtin-popcnt-unrolled-errata, 2048, 2500000, 0.155813
builtin-popcnt-unrolled-errata-manual, 2048, 2500000, 0.157910
builtin-popcnt-movdq, 2048, 2500000, 0.322407
builtin-popcnt-movdq-unrolled, 2048, 2500000, 0.278810
builtin-popcnt-movdq-unrolled_manual, 2048, 2500000, 0.301716
lookup-8, 4096, 1250000, 1.447707
lookup-64, 4096, 1250000, 1.417639
